,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
100_0_0_20170112213500903.jpg.chip.jpg,-0.15945804119110107,0.02543509006500244,0.010044630616903305,-0.012260561808943748,-0.048239566385746,-0.06761980801820755,0.03425295650959015,-0.09215870499610901,0.05682110786437988,0.02709997072815895,0.19276206195354462,-0.02116607502102852,-0.20805707573890686,-0.06807674467563629,0.025488413870334625,0.0858508050441742,-0.10709886997938156,-0.09685704112052917,-0.18300476670265198,-0.06320005655288696,-0.05610033869743347,0.02058599330484867,0.018063683062791824,-0.03867488354444504,-0.08684250712394714,-0.30659517645835876,-0.09802543371915817,-0.1235358789563179,-0.037274159491062164,-0.0862412303686142,0.14129506051540375,0.009152114391326904,-0.2562142014503479,-0.1342395693063736,0.037120021879673004,-0.0020197927951812744,-0.029084302484989166,-0.11521469056606293,0.16158372163772583,0.07091520726680756,-0.17407846450805664,0.028818905353546143,0.12165907025337219,0.261432945728302,0.19464102387428284,0.0011391788721084595,-0.055135488510131836,-0.02621912956237793,0.13077282905578613,-0.2300587296485901,0.09677854180335999,0.03213292360305786,0.20075514912605286,0.04053649306297302,0.15314257144927979,-0.06554976850748062,0.11503627896308899,0.1055479496717453,-0.20790326595306396,0.08728133141994476,0.04242879897356033,-0.08565238118171692,-0.020962178707122803,-0.07379734516143799,0.08271308988332748,0.08844000101089478,-0.03592808172106743,-0.06197910010814667,0.06133139133453369,-0.10031619668006897,-0.030627276748418808,0.08831587433815002,-0.07125850021839142,-0.1904190182685852,-0.3345680832862854,0.06267395615577698,0.35619089007377625,0.12458162009716034,-0.2089618444442749,-0.04087541997432709,-0.008668489754199982,-0.0369061604142189,0.051373839378356934,0.08209367096424103,-0.0348907969892025,-0.10317615419626236,-0.04707575589418411,-0.03774261474609375,0.19816777110099792,0.031174510717391968,-0.09966153651475906,0.19051575660705566,-0.1017783135175705,-0.1001177430152893,0.03266231715679169,0.015224359929561615,-0.1010858565568924,-0.057261258363723755,-0.016357313841581345,-0.07146844267845154,0.07174205780029297,-0.1463916301727295,-0.03727403283119202,0.06594947725534439,-0.21252481639385223,0.07010145485401154,-0.016493141651153564,-0.015476435422897339,0.04723154008388519,-0.04841481149196625,0.0065628960728645325,0.033005520701408386,0.10349691659212112,-0.22453567385673523,0.2487802654504776,0.15611745417118073,-0.1338149607181549,0.10298735648393631,-0.0031665638089179993,0.04194304347038269,-0.0753694623708725,0.06734411418437958,-0.10723049938678741,-0.1397489309310913,0.008588038384914398,0.0407315194606781,0.06618049740791321,-0.0017636269330978394
100_0_0_20170112215240346.jpg.chip.jpg,-0.11653219908475876,0.03489658981561661,0.039703913033008575,0.09774994850158691,-0.13842016458511353,-0.07205367088317871,0.029629580676555634,-0.07843416184186935,0.13517777621746063,-0.0506763681769371,0.15718090534210205,-0.09062756597995758,-0.23472502827644348,-0.022393159568309784,-0.004503846168518066,0.14259225130081177,-0.13459473848342896,-0.12163489311933517,-0.10300019383430481,-0.12403550744056702,-0.008479375392198563,0.01184522919356823,0.0027699507772922516,-0.020361177623271942,-0.13334806263446808,-0.2804691195487976,-0.07955528795719147,-0.08171112835407257,0.07800337672233582,-0.0861135721206665,0.04987426847219467,0.08524437248706818,-0.31170177459716797,-0.20638014376163483,0.020294517278671265,0.08037858456373215,-0.07810017466545105,-0.05136626958847046,0.23326554894447327,0.053893618285655975,-0.19202899932861328,0.03408938646316528,0.07178152352571487,0.33051079511642456,0.21982945501804352,0.01712089404463768,-0.057458214461803436,-0.03558197617530823,0.1178261861205101,-0.2801200747489929,0.06176970154047012,0.15140700340270996,0.18723469972610474,0.0725969448685646,0.06725862622261047,-0.07361204922199249,0.04726943373680115,0.1340027153491974,-0.21671025454998016,0.06283770501613617,0.17247450351715088,-0.07262611389160156,0.055397652089595795,-0.05999009311199188,0.15612339973449707,0.022177722305059433,-0.013380169868469238,-0.047477468848228455,0.18067480623722076,-0.12989628314971924,-0.015056919306516647,0.08036737143993378,-0.061555035412311554,-0.15392202138900757,-0.41307902336120605,0.038117989897727966,0.3810150623321533,0.09018649160861969,-0.07715771347284317,-0.023607060313224792,-0.05780409649014473,-0.02383805811405182,0.006178729236125946,-0.005476474761962891,-0.0695020854473114,-0.0737791359424591,-0.055244870483875275,0.0701068788766861,0.21527720987796783,0.007124796509742737,-0.04242521524429321,0.14950014650821686,-0.016389988362789154,-0.12654706835746765,0.0467073954641819,0.06659478694200516,-0.1168687492609024,-0.09304708987474442,-0.14979347586631775,-0.03730238229036331,0.022351019084453583,-0.16684558987617493,0.027876198291778564,0.13831032812595367,-0.2432485967874527,0.12142253667116165,-0.03596454858779907,-0.06360070407390594,-0.05495961755514145,-0.05271342396736145,-0.11482158303260803,0.08961878716945648,0.17479151487350464,-0.21847063302993774,0.23977068066596985,0.14276361465454102,-0.09212186932563782,0.09151403605937958,0.02392003685235977,0.03177553415298462,-0.12383429706096649,-0.023817822337150574,-0.13594239950180054,-0.17044669389724731,0.007333848625421524,0.013547509908676147,0.10209032893180847,0.07464249432086945
100_1_0_20170110183726390.jpg.chip.jpg,-0.10269981622695923,0.06701222062110901,-0.04271107539534569,-0.022798195481300354,-0.12869767844676971,-0.022083722054958344,-0.022748786956071854,-0.0804721862077713,0.1629902571439743,-0.0991077721118927,0.10908469557762146,0.005523098632693291,-0.2351563274860382,0.0014322400093078613,-0.013752073049545288,0.11714883148670197,-0.12666931748390198,-0.09330993890762329,-0.19712190330028534,-0.16971461474895477,-0.026521120220422745,0.0635363757610321,0.030341610312461853,-0.009740516543388367,-0.1675587296485901,-0.24908143281936646,-0.10067185759544373,-0.06586361676454544,0.03378498554229736,-0.08211268484592438,0.022410079836845398,0.007351487874984741,-0.28300780057907104,-0.1302182376384735,0.05795283615589142,0.03617338463664055,-0.04952229559421539,-0.01409914344549179,0.3126288652420044,0.08506598323583603,-0.1545121669769287,0.048899129033088684,0.16050411760807037,0.24877957999706268,0.15281715989112854,-0.00493815541267395,-0.039893738925457,-0.03744593262672424,0.18676477670669556,-0.1766999214887619,0.04703414440155029,0.1779053807258606,0.2095913290977478,0.10348698496818542,0.055085934698581696,-0.05852667987346649,0.04455900192260742,0.17973527312278748,-0.1993357092142105,0.05935774743556976,0.12721359729766846,-0.14996013045310974,-0.11727733165025711,-0.017201431095600128,0.2082301676273346,0.06963419914245605,-0.107317715883255,-0.13703015446662903,0.174990713596344,-0.09275002777576447,-0.027755912393331528,0.05689265578985214,-0.07967215776443481,-0.09626097977161407,-0.34976956248283386,0.05816948413848877,0.38003042340278625,0.0985855907201767,-0.10969424247741699,0.024291738867759705,-0.11403828114271164,-0.07693007588386536,-0.054065100848674774,0.06648975610733032,-0.1191515251994133,-0.014182209968566895,0.01750776916742325,0.1320718228816986,0.17497891187667847,0.025839611887931824,-0.017192836850881577,0.1637967824935913,0.054079797118902206,0.03250613808631897,-0.011235987767577171,0.06439970433712006,-0.20084789395332336,-0.16420185565948486,-0.09165109694004059,0.0008930563926696777,0.05231635272502899,-0.0937475860118866,0.06793802231550217,0.1290780007839203,-0.18570734560489655,0.16591407358646393,-0.02025224268436432,-0.08479277789592743,-0.04665055125951767,0.043360352516174316,-0.0498439222574234,-0.011889636516571045,0.08707381784915924,-0.24236461520195007,0.2198629379272461,0.10373194515705109,-0.09490460157394409,0.08128774911165237,0.06485236436128616,0.0507371723651886,-0.05131102353334427,0.06352981925010681,-0.15074323117733002,-0.18829725682735443,0.02391655743122101,-0.006112605333328247,0.13728582859039307,0.04972933605313301
100_1_0_20170110183726390.jpg.chip.jpg,-0.10269981622695923,0.06701222062110901,-0.04271107539534569,-0.022798195481300354,-0.12869767844676971,-0.022083722054958344,-0.022748786956071854,-0.0804721862077713,0.1629902571439743,-0.0991077721118927,0.10908469557762146,0.005523098632693291,-0.2351563274860382,0.0014322400093078613,-0.013752073049545288,0.11714883148670197,-0.12666931748390198,-0.09330993890762329,-0.19712190330028534,-0.16971461474895477,-0.026521120220422745,0.0635363757610321,0.030341610312461853,-0.009740516543388367,-0.1675587296485901,-0.24908143281936646,-0.10067185759544373,-0.06586361676454544,0.03378498554229736,-0.08211268484592438,0.022410079836845398,0.007351487874984741,-0.28300780057907104,-0.1302182376384735,0.05795283615589142,0.03617338463664055,-0.04952229559421539,-0.01409914344549179,0.3126288652420044,0.08506598323583603,-0.1545121669769287,0.048899129033088684,0.16050411760807037,0.24877957999706268,0.15281715989112854,-0.00493815541267395,-0.039893738925457,-0.03744593262672424,0.18676477670669556,-0.1766999214887619,0.04703414440155029,0.1779053807258606,0.2095913290977478,0.10348698496818542,0.055085934698581696,-0.05852667987346649,0.04455900192260742,0.17973527312278748,-0.1993357092142105,0.05935774743556976,0.12721359729766846,-0.14996013045310974,-0.11727733165025711,-0.017201431095600128,0.2082301676273346,0.06963419914245605,-0.107317715883255,-0.13703015446662903,0.174990713596344,-0.09275002777576447,-0.027755912393331528,0.05689265578985214,-0.07967215776443481,-0.09626097977161407,-0.34976956248283386,0.05816948413848877,0.38003042340278625,0.0985855907201767,-0.10969424247741699,0.024291738867759705,-0.11403828114271164,-0.07693007588386536,-0.054065100848674774,0.06648975610733032,-0.1191515251994133,-0.014182209968566895,0.01750776916742325,0.1320718228816986,0.17497891187667847,0.025839611887931824,-0.017192836850881577,0.1637967824935913,0.054079797118902206,0.03250613808631897,-0.011235987767577171,0.06439970433712006,-0.20084789395332336,-0.16420185565948486,-0.09165109694004059,0.0008930563926696777,0.05231635272502899,-0.0937475860118866,0.06793802231550217,0.1290780007839203,-0.18570734560489655,0.16591407358646393,-0.02025224268436432,-0.08479277789592743,-0.04665055125951767,0.043360352516174316,-0.0498439222574234,-0.011889636516571045,0.08707381784915924,-0.24236461520195007,0.2198629379272461,0.10373194515705109,-0.09490460157394409,0.08128774911165237,0.06485236436128616,0.0507371723651886,-0.05131102353334427,0.06352981925010681,-0.15074323117733002,-0.18829725682735443,0.02391655743122101,-0.006112605333328247,0.13728582859039307,0.04972933605313301
100_1_0_20170110183726390.jpg.chip.jpg,-0.10269981622695923,0.06701222062110901,-0.04271107539534569,-0.022798195481300354,-0.12869767844676971,-0.022083722054958344,-0.022748786956071854,-0.0804721862077713,0.1629902571439743,-0.0991077721118927,0.10908469557762146,0.005523098632693291,-0.2351563274860382,0.0014322400093078613,-0.013752073049545288,0.11714883148670197,-0.12666931748390198,-0.09330993890762329,-0.19712190330028534,-0.16971461474895477,-0.026521120220422745,0.0635363757610321,0.030341610312461853,-0.009740516543388367,-0.1675587296485901,-0.24908143281936646,-0.10067185759544373,-0.06586361676454544,0.03378498554229736,-0.08211268484592438,0.022410079836845398,0.007351487874984741,-0.28300780057907104,-0.1302182376384735,0.05795283615589142,0.03617338463664055,-0.04952229559421539,-0.01409914344549179,0.3126288652420044,0.08506598323583603,-0.1545121669769287,0.048899129033088684,0.16050411760807037,0.24877957999706268,0.15281715989112854,-0.00493815541267395,-0.039893738925457,-0.03744593262672424,0.18676477670669556,-0.1766999214887619,0.04703414440155029,0.1779053807258606,0.2095913290977478,0.10348698496818542,0.055085934698581696,-0.05852667987346649,0.04455900192260742,0.17973527312278748,-0.1993357092142105,0.05935774743556976,0.12721359729766846,-0.14996013045310974,-0.11727733165025711,-0.017201431095600128,0.2082301676273346,0.06963419914245605,-0.107317715883255,-0.13703015446662903,0.174990713596344,-0.09275002777576447,-0.027755912393331528,0.05689265578985214,-0.07967215776443481,-0.09626097977161407,-0.34976956248283386,0.05816948413848877,0.38003042340278625,0.0985855907201767,-0.10969424247741699,0.024291738867759705,-0.11403828114271164,-0.07693007588386536,-0.054065100848674774,0.06648975610733032,-0.1191515251994133,-0.014182209968566895,0.01750776916742325,0.1320718228816986,0.17497891187667847,0.025839611887931824,-0.017192836850881577,0.1637967824935913,0.054079797118902206,0.03250613808631897,-0.011235987767577171,0.06439970433712006,-0.20084789395332336,-0.16420185565948486,-0.09165109694004059,0.0008930563926696777,0.05231635272502899,-0.0937475860118866,0.06793802231550217,0.1290780007839203,-0.18570734560489655,0.16591407358646393,-0.02025224268436432,-0.08479277789592743,-0.04665055125951767,0.043360352516174316,-0.0498439222574234,-0.011889636516571045,0.08707381784915924,-0.24236461520195007,0.2198629379272461,0.10373194515705109,-0.09490460157394409,0.08128774911165237,0.06485236436128616,0.0507371723651886,-0.05131102353334427,0.06352981925010681,-0.15074323117733002,-0.18829725682735443,0.02391655743122101,-0.006112605333328247,0.13728582859039307,0.04972933605313301
100_1_0_20170112213001988.jpg.chip.jpg,-0.17416788637638092,0.012628301978111267,0.042877212166786194,-0.06170608848333359,-0.09875871241092682,-0.015458010137081146,0.05783681198954582,-0.08975192904472351,0.19811514019966125,-0.08546015620231628,0.14375489950180054,-0.030479464679956436,-0.2378474920988083,0.05675577372312546,-0.030299417674541473,0.19523930549621582,-0.10762562602758408,-0.13998012244701385,-0.11286549270153046,-0.09798875451087952,-0.033124130219221115,0.0836864486336708,-0.0036333315074443817,0.0233980193734169,-0.1269197165966034,-0.28122684359550476,-0.04878177493810654,-0.05022220313549042,-0.01408638060092926,-0.007086962461471558,-0.004422090947628021,0.09274838864803314,-0.27061134576797485,-0.024279050529003143,0.06308947503566742,0.10985022783279419,-0.1210760623216629,-0.07977140694856644,0.30440080165863037,0.04109850525856018,-0.1905413269996643,0.028750598430633545,0.11132713407278061,0.18878456950187683,0.18602852523326874,-0.016229942440986633,-0.029441766440868378,-0.08047741651535034,0.14512190222740173,-0.2709103524684906,0.020560283213853836,0.17525778710842133,0.13143229484558105,0.0638679713010788,-0.0047536492347717285,-0.12353210151195526,-0.008164644241333008,0.16253820061683655,-0.1960347443819046,0.01516348123550415,0.05437956005334854,-0.13281002640724182,-0.06403897702693939,-0.05333246290683746,0.24217694997787476,0.10521907359361649,-0.159558966755867,-0.07586721330881119,0.1788315773010254,-0.08879853039979935,-0.008259359747171402,0.032836511731147766,-0.09761254489421844,-0.16974493861198425,-0.24086184799671173,0.0693252682685852,0.3742845058441162,0.01184353232383728,-0.1230383962392807,0.059028156101703644,-0.120102159678936,-0.05818658694624901,-0.049489304423332214,0.06926339864730835,-0.07598279416561127,-0.11079602688550949,-0.038182638585567474,0.019028320908546448,0.26187244057655334,-0.012109071016311646,0.016286224126815796,0.18126755952835083,-0.011023029685020447,-0.006439782679080963,-0.04755331203341484,0.0854932889342308,-0.15066957473754883,-0.08659698814153671,-0.07359790802001953,-0.05275376886129379,0.010296717286109924,-0.07857515662908554,0.00885927677154541,0.1561255306005478,-0.252150297164917,0.18805113434791565,-0.04480647295713425,-0.048689596354961395,0.02571188658475876,-0.03372660279273987,-0.034695327281951904,-0.005840793251991272,0.08823734521865845,-0.2123698890209198,0.2326699048280716,0.07561057806015015,-0.09931942820549011,0.15606597065925598,0.059150584042072296,0.07153975963592529,-0.030433259904384613,0.06068374216556549,-0.20784984529018402,-0.12897594273090363,0.10909412801265717,0.020448923110961914,0.10605062544345856,0.06876826286315918
100_1_0_20170112213001988.jpg.chip.jpg,-0.17416788637638092,0.012628301978111267,0.042877212166786194,-0.06170608848333359,-0.09875871241092682,-0.015458010137081146,0.05783681198954582,-0.08975192904472351,0.19811514019966125,-0.08546015620231628,0.14375489950180054,-0.030479464679956436,-0.2378474920988083,0.05675577372312546,-0.030299417674541473,0.19523930549621582,-0.10762562602758408,-0.13998012244701385,-0.11286549270153046,-0.09798875451087952,-0.033124130219221115,0.0836864486336708,-0.0036333315074443817,0.0233980193734169,-0.1269197165966034,-0.28122684359550476,-0.04878177493810654,-0.05022220313549042,-0.01408638060092926,-0.007086962461471558,-0.004422090947628021,0.09274838864803314,-0.27061134576797485,-0.024279050529003143,0.06308947503566742,0.10985022783279419,-0.1210760623216629,-0.07977140694856644,0.30440080165863037,0.04109850525856018,-0.1905413269996643,0.028750598430633545,0.11132713407278061,0.18878456950187683,0.18602852523326874,-0.016229942440986633,-0.029441766440868378,-0.08047741651535034,0.14512190222740173,-0.2709103524684906,0.020560283213853836,0.17525778710842133,0.13143229484558105,0.0638679713010788,-0.0047536492347717285,-0.12353210151195526,-0.008164644241333008,0.16253820061683655,-0.1960347443819046,0.01516348123550415,0.05437956005334854,-0.13281002640724182,-0.06403897702693939,-0.05333246290683746,0.24217694997787476,0.10521907359361649,-0.159558966755867,-0.07586721330881119,0.1788315773010254,-0.08879853039979935,-0.008259359747171402,0.032836511731147766,-0.09761254489421844,-0.16974493861198425,-0.24086184799671173,0.0693252682685852,0.3742845058441162,0.01184353232383728,-0.1230383962392807,0.059028156101703644,-0.120102159678936,-0.05818658694624901,-0.049489304423332214,0.06926339864730835,-0.07598279416561127,-0.11079602688550949,-0.038182638585567474,0.019028320908546448,0.26187244057655334,-0.012109071016311646,0.016286224126815796,0.18126755952835083,-0.011023029685020447,-0.006439782679080963,-0.04755331203341484,0.0854932889342308,-0.15066957473754883,-0.08659698814153671,-0.07359790802001953,-0.05275376886129379,0.010296717286109924,-0.07857515662908554,0.00885927677154541,0.1561255306005478,-0.252150297164917,0.18805113434791565,-0.04480647295713425,-0.048689596354961395,0.02571188658475876,-0.03372660279273987,-0.034695327281951904,-0.005840793251991272,0.08823734521865845,-0.2123698890209198,0.2326699048280716,0.07561057806015015,-0.09931942820549011,0.15606597065925598,0.059150584042072296,0.07153975963592529,-0.030433259904384613,0.06068374216556549,-0.20784984529018402,-0.12897594273090363,0.10909412801265717,0.020448923110961914,0.10605062544345856,0.06876826286315918
100_1_0_20170112213001988.jpg.chip.jpg,-0.17416788637638092,0.012628301978111267,0.042877212166786194,-0.06170608848333359,-0.09875871241092682,-0.015458010137081146,0.05783681198954582,-0.08975192904472351,0.19811514019966125,-0.08546015620231628,0.14375489950180054,-0.030479464679956436,-0.2378474920988083,0.05675577372312546,-0.030299417674541473,0.19523930549621582,-0.10762562602758408,-0.13998012244701385,-0.11286549270153046,-0.09798875451087952,-0.033124130219221115,0.0836864486336708,-0.0036333315074443817,0.0233980193734169,-0.1269197165966034,-0.28122684359550476,-0.04878177493810654,-0.05022220313549042,-0.01408638060092926,-0.007086962461471558,-0.004422090947628021,0.09274838864803314,-0.27061134576797485,-0.024279050529003143,0.06308947503566742,0.10985022783279419,-0.1210760623216629,-0.07977140694856644,0.30440080165863037,0.04109850525856018,-0.1905413269996643,0.028750598430633545,0.11132713407278061,0.18878456950187683,0.18602852523326874,-0.016229942440986633,-0.029441766440868378,-0.08047741651535034,0.14512190222740173,-0.2709103524684906,0.020560283213853836,0.17525778710842133,0.13143229484558105,0.0638679713010788,-0.0047536492347717285,-0.12353210151195526,-0.008164644241333008,0.16253820061683655,-0.1960347443819046,0.01516348123550415,0.05437956005334854,-0.13281002640724182,-0.06403897702693939,-0.05333246290683746,0.24217694997787476,0.10521907359361649,-0.159558966755867,-0.07586721330881119,0.1788315773010254,-0.08879853039979935,-0.008259359747171402,0.032836511731147766,-0.09761254489421844,-0.16974493861198425,-0.24086184799671173,0.0693252682685852,0.3742845058441162,0.01184353232383728,-0.1230383962392807,0.059028156101703644,-0.120102159678936,-0.05818658694624901,-0.049489304423332214,0.06926339864730835,-0.07598279416561127,-0.11079602688550949,-0.038182638585567474,0.019028320908546448,0.26187244057655334,-0.012109071016311646,0.016286224126815796,0.18126755952835083,-0.011023029685020447,-0.006439782679080963,-0.04755331203341484,0.0854932889342308,-0.15066957473754883,-0.08659698814153671,-0.07359790802001953,-0.05275376886129379,0.010296717286109924,-0.07857515662908554,0.00885927677154541,0.1561255306005478,-0.252150297164917,0.18805113434791565,-0.04480647295713425,-0.048689596354961395,0.02571188658475876,-0.03372660279273987,-0.034695327281951904,-0.005840793251991272,0.08823734521865845,-0.2123698890209198,0.2326699048280716,0.07561057806015015,-0.09931942820549011,0.15606597065925598,0.059150584042072296,0.07153975963592529,-0.030433259904384613,0.06068374216556549,-0.20784984529018402,-0.12897594273090363,0.10909412801265717,0.020448923110961914,0.10605062544345856,0.06876826286315918
100_1_0_20170117195420803.jpg.chip.jpg,-0.18102577328681946,0.008468471467494965,0.05058935284614563,-0.07204852998256683,-0.09961085766553879,-0.013500452041625977,0.06135053187608719,-0.08113439381122589,0.1898777037858963,-0.07895699888467789,0.12833741307258606,-0.016716808080673218,-0.23192475736141205,0.05240779370069504,-0.022392399609088898,0.20118579268455505,-0.10797686129808426,-0.1495872586965561,-0.11440065503120422,-0.07905218005180359,-0.027730274945497513,0.07578854262828827,-0.010227374732494354,0.02014482021331787,-0.12825869023799896,-0.2746201455593109,-0.050456345081329346,-0.03245663270354271,-0.014239534735679626,-0.0003809034824371338,0.008592784404754639,0.09877640008926392,-0.27790898084640503,-0.007418185472488403,0.05064094066619873,0.11193206906318665,-0.13088351488113403,-0.08781930059194565,0.3072573244571686,0.043124016374349594,-0.21057574450969696,0.03910551965236664,0.10309845209121704,0.1832723319530487,0.1899634748697281,-0.024463597685098648,-0.02921302616596222,-0.06870013475418091,0.15937890112400055,-0.28876322507858276,0.013840347528457642,0.18267861008644104,0.13146422803401947,0.06054098159074783,-0.01064562052488327,-0.11335626244544983,0.000354766845703125,0.16214720904827118,-0.19192062318325043,0.01713109016418457,0.04104281961917877,-0.14558160305023193,-0.060410305857658386,-0.06854341924190521,0.21922023594379425,0.09786967933177948,-0.157015860080719,-0.07704922556877136,0.18508732318878174,-0.08300616592168808,-0.013730298727750778,0.039945002645254135,-0.0950547307729721,-0.17123860120773315,-0.24948102235794067,0.057818785309791565,0.3505348563194275,0.01143517717719078,-0.13409535586833954,0.05681856721639633,-0.12230923771858215,-0.05343134328722954,-0.06169511377811432,0.06691788882017136,-0.07274935394525528,-0.11270943284034729,-0.05553199350833893,0.0056059956550598145,0.286930114030838,-0.01915077120065689,0.025158200412988663,0.19674250483512878,0.01022094115614891,-0.005042433738708496,-0.06073553115129471,0.08617287129163742,-0.13828621804714203,-0.09745994210243225,-0.08212289214134216,-0.05543842911720276,0.013128206133842468,-0.07822389900684357,-0.007393136620521545,0.16212676465511322,-0.25778549909591675,0.20931440591812134,-0.03449755162000656,-0.03574280068278313,0.02135530114173889,-0.04019254446029663,-0.04319629818201065,0.00017216801643371582,0.08583948761224747,-0.19040614366531372,0.2313898503780365,0.0856126993894577,-0.0959351509809494,0.1374116986989975,0.07243214547634125,0.06309687346220016,-0.045915231108665466,0.049806445837020874,-0.21189942955970764,-0.13618896901607513,0.1200789213180542,0.01801900565624237,0.09375198185443878,0.07937200367450714
100_1_0_20170119212053665.jpg.chip.jpg,-0.15136590600013733,0.026941008865833282,0.049064964056015015,-0.012456430122256279,-0.11800381541252136,-0.051858216524124146,0.04600386694073677,-0.18869251012802124,0.1199512779712677,-0.12641063332557678,0.08143292367458344,-0.016594484448432922,-0.2421576976776123,0.03563817963004112,-0.08296100795269012,0.2203367054462433,-0.18032044172286987,-0.1726970076560974,-0.07084246724843979,-0.12050889432430267,0.03132116049528122,0.0778200551867485,0.01695999875664711,0.03859199583530426,-0.13670054078102112,-0.2120503932237625,-0.0631304532289505,-0.06751987338066101,0.11086519062519073,0.013559162616729736,-0.022999413311481476,0.13955537974834442,-0.24820318818092346,-0.006176415830850601,0.030896157026290894,0.1022486463189125,-0.0790838748216629,-0.07429257035255432,0.23108845949172974,-0.004477076232433319,-0.2038930356502533,0.046212926506996155,0.07152431458234787,0.21159595251083374,0.22093474864959717,-0.05744533985853195,0.004926500841975212,-0.08733358979225159,0.08011762797832489,-0.23432381451129913,-0.11459843814373016,0.15082676708698273,0.152916818857193,0.08771295845508575,-0.03868819773197174,-0.1353115737438202,0.02904987335205078,0.09485466033220291,-0.236456036567688,0.0566408708691597,0.038801707327365875,-0.2090427279472351,0.05300391465425491,-0.015430718660354614,0.157161682844162,-0.0038990266621112823,-0.1065741553902626,-0.07868220657110214,0.2287542074918747,-0.19673585891723633,-0.003484882414340973,0.06766676902770996,-0.06471352279186249,-0.15450318157672882,-0.2758770287036896,-0.05669122934341431,0.3558581471443176,0.11404992640018463,-0.07584603130817413,0.07723525166511536,-0.09909134358167648,-0.04234003648161888,-0.015247538685798645,0.07301299273967743,-0.05840086564421654,-0.09467131644487381,-0.0893828272819519,0.047019630670547485,0.23885656893253326,-0.07521039992570877,0.02307366207242012,0.2062990665435791,0.03369821608066559,-0.03180895000696182,-0.034715984016656876,0.12833252549171448,-0.1553044468164444,-0.05105874687433243,-0.03882792592048645,-0.032144851982593536,-0.06337668001651764,-0.12291993945837021,0.0807473361492157,0.1627330631017685,-0.14688913524150848,0.16599538922309875,-0.07332787662744522,-0.02530600130558014,-0.04574349522590637,0.004734903573989868,-0.05043262988328934,-0.022053003311157227,0.09759433567523956,-0.19843824207782745,0.2043398916721344,0.21612152457237244,-0.13338182866573334,0.11834709346294403,0.010113216936588287,0.08168315887451172,-0.08790552616119385,-0.012730807065963745,-0.14464935660362244,-0.14470061659812927,0.08188952505588531,-0.045162349939346313,0.08436757326126099,0.06846781075000763
